ID,REGION,SITE,SITE_CODE,BLOCK,PROV,TREE,SEROT,COMBIN2,COMBIN3,com2sub,com3sub
18727,9,150,DECK,1,86,7,1,DECK:86,DECK:86:1,10,5
18728,9,150,DECK,1,86,8,1,DECK:86,DECK:86:1,10,5
18729,9,150,DECK,1,86,9,1,DECK:86,DECK:86:1,10,5
19262,9,150,DECK,2,86,2,1,DECK:86,DECK:86:2,10,5
19263,9,150,DECK,2,86,3,1,DECK:86,DECK:86:2,10,5
19265,9,150,DECK,2,86,5,1,DECK:86,DECK:86:2,10,5
19266,9,150,DECK,2,86,6,1,DECK:86,DECK:86:2,10,5
19269,9,150,DECK,2,86,9,1,DECK:86,DECK:86:2,10,5
25966,10,157,DOGC,1,18,1,1,DOGC:18,DOGC:18:1,10,3
25971,10,157,DOGC,1,18,6,1,DOGC:18,DOGC:18:1,10,3
25972,10,157,DOGC,1,18,7,1,DOGC:18,DOGC:18:1,10,3
26506,10,157,DOGC,2,18,1,1,DOGC:18,DOGC:18:2,10,7
26508,10,157,DOGC,2,18,3,1,DOGC:18,DOGC:18:2,10,7
26509,10,157,DOGC,2,18,4,1,DOGC:18,DOGC:18:2,10,7
26510,10,157,DOGC,2,18,5,1,DOGC:18,DOGC:18:2,10,7
26511,10,157,DOGC,2,18,6,1,DOGC:18,DOGC:18:2,10,7
26512,10,157,DOGC,2,18,7,1,DOGC:18,DOGC:18:2,10,7
26513,10,157,DOGC,2,18,8,1,DOGC:18,DOGC:18:2,10,7
25984,10,157,DOGC,1,20,1,1,DOGC:20,DOGC:20:1,10,6
25985,10,157,DOGC,1,20,2,1,DOGC:20,DOGC:20:1,10,6
25987,10,157,DOGC,1,20,4,1,DOGC:20,DOGC:20:1,10,6
25988,10,157,DOGC,1,20,5,1,DOGC:20,DOGC:20:1,10,6
25991,10,157,DOGC,1,20,8,1,DOGC:20,DOGC:20:1,10,6
25992,10,157,DOGC,1,20,9,1,DOGC:20,DOGC:20:1,10,6
26525,10,157,DOGC,2,20,2,1,DOGC:20,DOGC:20:2,10,4
26526,10,157,DOGC,2,20,3,1,DOGC:20,DOGC:20:2,10,4
26527,10,157,DOGC,2,20,4,1,DOGC:20,DOGC:20:2,10,4
26532,10,157,DOGC,2,20,9,1,DOGC:20,DOGC:20:2,10,4
26076,10,157,DOGC,1,30,3,1,DOGC:30,DOGC:30:1,10,6
26077,10,157,DOGC,1,30,4,1,DOGC:30,DOGC:30:1,10,6
26079,10,157,DOGC,1,30,6,1,DOGC:30,DOGC:30:1,10,6
26080,10,157,DOGC,1,30,7,1,DOGC:30,DOGC:30:1,10,6
26081,10,157,DOGC,1,30,8,1,DOGC:30,DOGC:30:1,10,6
26082,10,157,DOGC,1,30,9,1,DOGC:30,DOGC:30:1,10,6
26615,10,157,DOGC,2,30,2,1,DOGC:30,DOGC:30:2,10,4
26617,10,157,DOGC,2,30,4,1,DOGC:30,DOGC:30:2,10,4
26620,10,157,DOGC,2,30,7,1,DOGC:30,DOGC:30:2,10,4
26622,10,157,DOGC,2,30,9,1,DOGC:30,DOGC:30:2,10,4
26122,10,157,DOGC,1,38,4,1,DOGC:38,DOGC:38:1,10,4
26123,10,157,DOGC,1,38,5,1,DOGC:38,DOGC:38:1,10,4
26124,10,157,DOGC,1,38,6,1,DOGC:38,DOGC:38:1,10,4
26126,10,157,DOGC,1,38,8,1,DOGC:38,DOGC:38:1,10,4
26659,10,157,DOGC,2,38,1,1,DOGC:38,DOGC:38:2,10,6
26660,10,157,DOGC,2,38,2,1,DOGC:38,DOGC:38:2,10,6
26661,10,157,DOGC,2,38,3,1,DOGC:38,DOGC:38:2,10,6
26663,10,157,DOGC,2,38,5,1,DOGC:38,DOGC:38:2,10,6
26665,10,157,DOGC,2,38,7,1,DOGC:38,DOGC:38:2,10,6
26666,10,157,DOGC,2,38,8,1,DOGC:38,DOGC:38:2,10,6
26138,10,157,DOGC,1,40,2,1,DOGC:40,DOGC:40:1,10,4
26140,10,157,DOGC,1,40,4,1,DOGC:40,DOGC:40:1,10,4
26141,10,157,DOGC,1,40,5,1,DOGC:40,DOGC:40:1,10,4
26143,10,157,DOGC,1,40,7,1,DOGC:40,DOGC:40:1,10,4
26677,10,157,DOGC,2,40,1,1,DOGC:40,DOGC:40:2,10,6
26679,10,157,DOGC,2,40,3,1,DOGC:40,DOGC:40:2,10,6
26680,10,157,DOGC,2,40,4,1,DOGC:40,DOGC:40:2,10,6
26681,10,157,DOGC,2,40,5,1,DOGC:40,DOGC:40:2,10,6
26682,10,157,DOGC,2,40,6,1,DOGC:40,DOGC:40:2,10,6
26685,10,157,DOGC,2,40,9,1,DOGC:40,DOGC:40:2,10,6
26272,10,157,DOGC,1,71,1,1,DOGC:71,DOGC:71:1,10,5
26275,10,157,DOGC,1,71,4,1,DOGC:71,DOGC:71:1,10,5
26276,10,157,DOGC,1,71,5,1,DOGC:71,DOGC:71:1,10,5
26278,10,157,DOGC,1,71,7,1,DOGC:71,DOGC:71:1,10,5
26279,10,157,DOGC,1,71,8,1,DOGC:71,DOGC:71:1,10,5
26813,10,157,DOGC,2,71,2,1,DOGC:71,DOGC:71:2,10,5
26814,10,157,DOGC,2,71,3,1,DOGC:71,DOGC:71:2,10,5
26815,10,157,DOGC,2,71,4,1,DOGC:71,DOGC:71:2,10,5
26816,10,157,DOGC,2,71,5,1,DOGC:71,DOGC:71:2,10,5
26817,10,157,DOGC,2,71,6,1,DOGC:71,DOGC:71:2,10,5
4439,3,124,EQUI,1,35,2,1,EQUI:35,EQUI:35:1,10,5
4442,3,124,EQUI,1,35,5,1,EQUI:35,EQUI:35:1,10,5
4443,3,124,EQUI,1,35,6,1,EQUI:35,EQUI:35:1,10,5
4445,3,124,EQUI,1,35,8,1,EQUI:35,EQUI:35:1,10,5
4446,3,124,EQUI,1,35,9,1,EQUI:35,EQUI:35:1,10,5
4979,3,124,EQUI,2,35,2,1,EQUI:35,EQUI:35:2,10,5
4980,3,124,EQUI,2,35,3,0,EQUI:35,EQUI:35:2,10,5
4983,3,124,EQUI,2,35,6,1,EQUI:35,EQUI:35:2,10,5
4985,3,124,EQUI,2,35,8,1,EQUI:35,EQUI:35:2,10,5
4986,3,124,EQUI,2,35,9,1,EQUI:35,EQUI:35:2,10,5
19801,9,151,FRAS,1,86,1,1,FRAS:86,FRAS:86:1,10,3
19808,9,151,FRAS,1,86,8,1,FRAS:86,FRAS:86:1,10,3
19809,9,151,FRAS,1,86,9,1,FRAS:86,FRAS:86:1,10,3
20341,9,151,FRAS,2,86,1,1,FRAS:86,FRAS:86:2,10,7
20342,9,151,FRAS,2,86,2,1,FRAS:86,FRAS:86:2,10,7
20343,9,151,FRAS,2,86,3,1,FRAS:86,FRAS:86:2,10,7
20344,9,151,FRAS,2,86,4,1,FRAS:86,FRAS:86:2,10,7
20345,9,151,FRAS,2,86,5,1,FRAS:86,FRAS:86:2,10,7
20346,9,151,FRAS,2,86,6,1,FRAS:86,FRAS:86:2,10,7
20347,9,151,FRAS,2,86,7,1,FRAS:86,FRAS:86:2,10,7
3611,3,123,HADO,1,107,2,1,HADO:107,HADO:107:1,10,5
3613,3,123,HADO,1,107,4,1,HADO:107,HADO:107:1,10,5
3615,3,123,HADO,1,107,6,1,HADO:107,HADO:107:1,10,5
3616,3,123,HADO,1,107,7,1,HADO:107,HADO:107:1,10,5
3618,3,123,HADO,1,107,9,1,HADO:107,HADO:107:1,10,5
4152,3,123,HADO,2,107,3,1,HADO:107,HADO:107:2,10,5
4153,3,123,HADO,2,107,4,1,HADO:107,HADO:107:2,10,5
4154,3,123,HADO,2,107,5,1,HADO:107,HADO:107:2,10,5
4156,3,123,HADO,2,107,7,1,HADO:107,HADO:107:2,10,5
4158,3,123,HADO,2,107,9,1,HADO:107,HADO:107:2,10,5
3691,3,123,HADO,1,144,1,0,HADO:144,HADO:144:1,10,4
3693,3,123,HADO,1,144,3,1,HADO:144,HADO:144:1,10,4
3697,3,123,HADO,1,144,7,1,HADO:144,HADO:144:1,10,4
3699,3,123,HADO,1,144,9,1,HADO:144,HADO:144:1,10,4
4231,3,123,HADO,2,144,1,1,HADO:144,HADO:144:2,10,6
4232,3,123,HADO,2,144,2,1,HADO:144,HADO:144:2,10,6
4235,3,123,HADO,2,144,5,1,HADO:144,HADO:144:2,10,6
4237,3,123,HADO,2,144,7,1,HADO:144,HADO:144:2,10,6
4238,3,123,HADO,2,144,8,1,HADO:144,HADO:144:2,10,6
4239,3,123,HADO,2,144,9,1,HADO:144,HADO:144:2,10,6
3287,3,123,HADO,1,15,2,1,HADO:15,HADO:15:1,10,5
3290,3,123,HADO,1,15,5,1,HADO:15,HADO:15:1,10,5
3291,3,123,HADO,1,15,6,1,HADO:15,HADO:15:1,10,5
3292,3,123,HADO,1,15,7,1,HADO:15,HADO:15:1,10,5
3294,3,123,HADO,1,15,9,1,HADO:15,HADO:15:1,10,5
3826,3,123,HADO,2,15,1,1,HADO:15,HADO:15:2,10,5
3827,3,123,HADO,2,15,2,1,HADO:15,HADO:15:2,10,5
3829,3,123,HADO,2,15,4,1,HADO:15,HADO:15:2,10,5
3830,3,123,HADO,2,15,5,1,HADO:15,HADO:15:2,10,5
3833,3,123,HADO,2,15,8,1,HADO:15,HADO:15:2,10,5
3323,3,123,HADO,1,26,2,1,HADO:26,HADO:26:1,10,5
3324,3,123,HADO,1,26,3,1,HADO:26,HADO:26:1,10,5
3325,3,123,HADO,1,26,4,1,HADO:26,HADO:26:1,10,5
3327,3,123,HADO,1,26,6,1,HADO:26,HADO:26:1,10,5
3330,3,123,HADO,1,26,9,1,HADO:26,HADO:26:1,10,5
3862,3,123,HADO,2,26,1,1,HADO:26,HADO:26:2,10,5
3865,3,123,HADO,2,26,4,1,HADO:26,HADO:26:2,10,5
3867,3,123,HADO,2,26,6,1,HADO:26,HADO:26:2,10,5
3868,3,123,HADO,2,26,7,1,HADO:26,HADO:26:2,10,5
3870,3,123,HADO,2,26,9,1,HADO:26,HADO:26:2,10,5
3332,3,123,HADO,1,28,2,1,HADO:28,HADO:28:1,10,4
3336,3,123,HADO,1,28,6,1,HADO:28,HADO:28:1,10,4
3337,3,123,HADO,1,28,7,1,HADO:28,HADO:28:1,10,4
3339,3,123,HADO,1,28,9,1,HADO:28,HADO:28:1,10,4
3871,3,123,HADO,2,28,1,1,HADO:28,HADO:28:2,10,6
3873,3,123,HADO,2,28,3,1,HADO:28,HADO:28:2,10,6
3874,3,123,HADO,2,28,4,1,HADO:28,HADO:28:2,10,6
3875,3,123,HADO,2,28,5,1,HADO:28,HADO:28:2,10,6
3876,3,123,HADO,2,28,6,1,HADO:28,HADO:28:2,10,6
3877,3,123,HADO,2,28,7,1,HADO:28,HADO:28:2,10,6
3376,3,123,HADO,1,42,1,1,HADO:42,HADO:42:1,10,5
3378,3,123,HADO,1,42,3,1,HADO:42,HADO:42:1,10,5
3380,3,123,HADO,1,42,5,1,HADO:42,HADO:42:1,10,5
3381,3,123,HADO,1,42,6,1,HADO:42,HADO:42:1,10,5
3383,3,123,HADO,1,42,8,1,HADO:42,HADO:42:1,10,5
3917,3,123,HADO,2,42,2,1,HADO:42,HADO:42:2,10,5
3920,3,123,HADO,2,42,5,1,HADO:42,HADO:42:2,10,5
3921,3,123,HADO,2,42,6,1,HADO:42,HADO:42:2,10,5
3922,3,123,HADO,2,42,7,1,HADO:42,HADO:42:2,10,5
3923,3,123,HADO,2,42,8,1,HADO:42,HADO:42:2,10,5
10072,6,136,HOLD,1,104,1,1,HOLD:104,HOLD:104:1,10,8
10073,6,136,HOLD,1,104,2,1,HOLD:104,HOLD:104:1,10,8
10074,6,136,HOLD,1,104,3,1,HOLD:104,HOLD:104:1,10,8
10076,6,136,HOLD,1,104,5,1,HOLD:104,HOLD:104:1,10,8
10077,6,136,HOLD,1,104,6,0,HOLD:104,HOLD:104:1,10,8
10078,6,136,HOLD,1,104,7,1,HOLD:104,HOLD:104:1,10,8
10079,6,136,HOLD,1,104,8,0,HOLD:104,HOLD:104:1,10,8
10080,6,136,HOLD,1,104,9,1,HOLD:104,HOLD:104:1,10,8
10615,6,136,HOLD,2,104,4,0,HOLD:104,HOLD:104:2,10,2
10618,6,136,HOLD,2,104,7,0,HOLD:104,HOLD:104:2,10,2
9821,6,136,HOLD,1,30,2,1,HOLD:30,HOLD:30:1,10,4
9823,6,136,HOLD,1,30,4,0,HOLD:30,HOLD:30:1,10,4
9826,6,136,HOLD,1,30,7,1,HOLD:30,HOLD:30:1,10,4
9828,6,136,HOLD,1,30,9,1,HOLD:30,HOLD:30:1,10,4
10360,6,136,HOLD,2,30,1,1,HOLD:30,HOLD:30:2,10,6
10362,6,136,HOLD,2,30,3,1,HOLD:30,HOLD:30:2,10,6
10363,6,136,HOLD,2,30,4,0,HOLD:30,HOLD:30:2,10,6
10366,6,136,HOLD,2,30,7,0,HOLD:30,HOLD:30:2,10,6
10367,6,136,HOLD,2,30,8,1,HOLD:30,HOLD:30:2,10,6
10368,6,136,HOLD,2,30,9,0,HOLD:30,HOLD:30:2,10,6
12331,6,138,KLOK,1,142,1,0,KLOK:142,KLOK:142:1,10,4
12334,6,138,KLOK,1,142,4,1,KLOK:142,KLOK:142:1,10,4
12337,6,138,KLOK,1,142,7,1,KLOK:142,KLOK:142:1,10,4
12339,6,138,KLOK,1,142,9,1,KLOK:142,KLOK:142:1,10,4
12871,6,138,KLOK,2,142,1,0,KLOK:142,KLOK:142:2,10,6
12872,6,138,KLOK,2,142,2,0,KLOK:142,KLOK:142:2,10,6
12873,6,138,KLOK,2,142,3,1,KLOK:142,KLOK:142:2,10,6
12875,6,138,KLOK,2,142,5,0,KLOK:142,KLOK:142:2,10,6
12876,6,138,KLOK,2,142,6,0,KLOK:142,KLOK:142:2,10,6
12877,6,138,KLOK,2,142,7,0,KLOK:142,KLOK:142:2,10,6
11953,6,138,KLOK,1,22,1,0,KLOK:22,KLOK:22:1,10,3
11955,6,138,KLOK,1,22,3,0,KLOK:22,KLOK:22:1,10,3
11957,6,138,KLOK,1,22,5,1,KLOK:22,KLOK:22:1,10,3
12494,6,138,KLOK,2,22,2,0,KLOK:22,KLOK:22:2,10,7
12495,6,138,KLOK,2,22,3,0,KLOK:22,KLOK:22:2,10,7
12496,6,138,KLOK,2,22,4,0,KLOK:22,KLOK:22:2,10,7
12497,6,138,KLOK,2,22,5,0,KLOK:22,KLOK:22:2,10,7
12499,6,138,KLOK,2,22,7,0,KLOK:22,KLOK:22:2,10,7
12500,6,138,KLOK,2,22,8,0,KLOK:22,KLOK:22:2,10,7
12501,6,138,KLOK,2,22,9,0,KLOK:22,KLOK:22:2,10,7
12019,6,138,KLOK,1,41,4,0,KLOK:41,KLOK:41:1,10,2
12023,6,138,KLOK,1,41,8,0,KLOK:41,KLOK:41:1,10,2
12556,6,138,KLOK,2,41,1,1,KLOK:41,KLOK:41:2,10,8
12557,6,138,KLOK,2,41,2,0,KLOK:41,KLOK:41:2,10,8
12558,6,138,KLOK,2,41,3,0,KLOK:41,KLOK:41:2,10,8
12559,6,138,KLOK,2,41,4,0,KLOK:41,KLOK:41:2,10,8
12560,6,138,KLOK,2,41,5,0,KLOK:41,KLOK:41:2,10,8
12561,6,138,KLOK,2,41,6,0,KLOK:41,KLOK:41:2,10,8
12562,6,138,KLOK,2,41,7,0,KLOK:41,KLOK:41:2,10,8
12564,6,138,KLOK,2,41,9,1,KLOK:41,KLOK:41:2,10,8
12187,6,138,KLOK,1,72,1,1,KLOK:72,KLOK:72:1,10,3
12188,6,138,KLOK,1,72,2,0,KLOK:72,KLOK:72:1,10,3
12194,6,138,KLOK,1,72,8,0,KLOK:72,KLOK:72:1,10,3
12727,6,138,KLOK,2,72,1,0,KLOK:72,KLOK:72:2,10,7
12728,6,138,KLOK,2,72,2,0,KLOK:72,KLOK:72:2,10,7
12729,6,138,KLOK,2,72,3,0,KLOK:72,KLOK:72:2,10,7
12730,6,138,KLOK,2,72,4,1,KLOK:72,KLOK:72:2,10,7
12732,6,138,KLOK,2,72,6,0,KLOK:72,KLOK:72:2,10,7
12734,6,138,KLOK,2,72,8,0,KLOK:72,KLOK:72:2,10,7
12735,6,138,KLOK,2,72,9,1,KLOK:72,KLOK:72:2,10,7
10909,6,137,MONS,1,31,1,1,MONS:31,MONS:31:1,10,6
10911,6,137,MONS,1,31,3,0,MONS:31,MONS:31:1,10,6
10913,6,137,MONS,1,31,5,0,MONS:31,MONS:31:1,10,6
10914,6,137,MONS,1,31,6,0,MONS:31,MONS:31:1,10,6
10915,6,137,MONS,1,31,7,1,MONS:31,MONS:31:1,10,6
10917,6,137,MONS,1,31,9,1,MONS:31,MONS:31:1,10,6
11449,6,137,MONS,2,31,1,0,MONS:31,MONS:31:2,10,4
11454,6,137,MONS,2,31,6,0,MONS:31,MONS:31:2,10,4
11456,6,137,MONS,2,31,8,0,MONS:31,MONS:31:2,10,4
11457,6,137,MONS,2,31,9,0,MONS:31,MONS:31:2,10,4
11000,6,137,MONS,1,55,2,0,MONS:55,MONS:55:1,10,7
11001,6,137,MONS,1,55,3,0,MONS:55,MONS:55:1,10,7
11002,6,137,MONS,1,55,4,0,MONS:55,MONS:55:1,10,7
11003,6,137,MONS,1,55,5,0,MONS:55,MONS:55:1,10,7
11004,6,137,MONS,1,55,6,0,MONS:55,MONS:55:1,10,7
11006,6,137,MONS,1,55,8,1,MONS:55,MONS:55:1,10,7
11007,6,137,MONS,1,55,9,0,MONS:55,MONS:55:1,10,7
11540,6,137,MONS,2,55,2,0,MONS:55,MONS:55:2,10,3
11541,6,137,MONS,2,55,3,0,MONS:55,MONS:55:2,10,3
11546,6,137,MONS,2,55,8,0,MONS:55,MONS:55:2,10,3
11107,6,137,MONS,1,72,1,1,MONS:72,MONS:72:1,10,4
11111,6,137,MONS,1,72,5,1,MONS:72,MONS:72:1,10,4
11112,6,137,MONS,1,72,6,1,MONS:72,MONS:72:1,10,4
11114,6,137,MONS,1,72,8,1,MONS:72,MONS:72:1,10,4
11648,6,137,MONS,2,72,2,1,MONS:72,MONS:72:2,10,6
11650,6,137,MONS,2,72,4,1,MONS:72,MONS:72:2,10,6
11652,6,137,MONS,2,72,6,1,MONS:72,MONS:72:2,10,6
11653,6,137,MONS,2,72,7,0,MONS:72,MONS:72:2,10,6
11654,6,137,MONS,2,72,8,0,MONS:72,MONS:72:2,10,6
11655,6,137,MONS,2,72,9,1,MONS:72,MONS:72:2,10,6
20550,9,152,OTSA,1,13,3,1,OTSA:13,OTSA:13:1,10,4
20551,9,152,OTSA,1,13,4,1,OTSA:13,OTSA:13:1,10,4
20554,9,152,OTSA,1,13,7,1,OTSA:13,OTSA:13:1,10,4
20556,9,152,OTSA,1,13,9,1,OTSA:13,OTSA:13:1,10,4
21088,9,152,OTSA,2,13,1,1,OTSA:13,OTSA:13:2,10,6
21089,9,152,OTSA,2,13,2,1,OTSA:13,OTSA:13:2,10,6
21090,9,152,OTSA,2,13,3,1,OTSA:13,OTSA:13:2,10,6
21091,9,152,OTSA,2,13,4,1,OTSA:13,OTSA:13:2,10,6
21092,9,152,OTSA,2,13,5,1,OTSA:13,OTSA:13:2,10,6
21096,9,152,OTSA,2,13,9,1,OTSA:13,OTSA:13:2,10,6
27416,10,159,SAMN,1,103,2,1,SAMN:103,SAMN:103:1,10,7
27417,10,159,SAMN,1,103,3,1,SAMN:103,SAMN:103:1,10,7
27418,10,159,SAMN,1,103,4,1,SAMN:103,SAMN:103:1,10,7
27419,10,159,SAMN,1,103,5,1,SAMN:103,SAMN:103:1,10,7
27420,10,159,SAMN,1,103,6,1,SAMN:103,SAMN:103:1,10,7
27421,10,159,SAMN,1,103,7,1,SAMN:103,SAMN:103:1,10,7
27422,10,159,SAMN,1,103,8,1,SAMN:103,SAMN:103:1,10,7
27960,10,159,SAMN,2,103,6,1,SAMN:103,SAMN:103:2,10,3
27961,10,159,SAMN,2,103,7,1,SAMN:103,SAMN:103:2,10,3
27963,10,159,SAMN,2,103,9,1,SAMN:103,SAMN:103:2,10,3
27046,10,159,SAMN,1,19,1,1,SAMN:19,SAMN:19:1,10,5
27047,10,159,SAMN,1,19,2,1,SAMN:19,SAMN:19:1,10,5
27050,10,159,SAMN,1,19,5,1,SAMN:19,SAMN:19:1,10,5
27051,10,159,SAMN,1,19,6,1,SAMN:19,SAMN:19:1,10,5
27054,10,159,SAMN,1,19,9,1,SAMN:19,SAMN:19:1,10,5
27596,10,159,SAMN,2,19,2,1,SAMN:19,SAMN:19:2,10,5
27598,10,159,SAMN,2,19,4,1,SAMN:19,SAMN:19:2,10,5
27599,10,159,SAMN,2,19,5,1,SAMN:19,SAMN:19:2,10,5
27600,10,159,SAMN,2,19,6,1,SAMN:19,SAMN:19:2,10,5
27601,10,159,SAMN,2,19,7,1,SAMN:19,SAMN:19:2,10,5
22053,9,153,TZEN,1,107,3,1,TZEN:107,TZEN:107:1,10,5
22054,9,153,TZEN,1,107,4,1,TZEN:107,TZEN:107:1,10,5
22055,9,153,TZEN,1,107,5,1,TZEN:107,TZEN:107:1,10,5
22057,9,153,TZEN,1,107,7,1,TZEN:107,TZEN:107:1,10,5
22058,9,153,TZEN,1,107,8,1,TZEN:107,TZEN:107:1,10,5
22592,9,153,TZEN,2,107,2,1,TZEN:107,TZEN:107:2,10,5
22594,9,153,TZEN,2,107,4,1,TZEN:107,TZEN:107:2,10,5
22595,9,153,TZEN,2,107,5,1,TZEN:107,TZEN:107:2,10,5
22596,9,153,TZEN,2,107,6,1,TZEN:107,TZEN:107:2,10,5
22598,9,153,TZEN,2,107,8,1,TZEN:107,TZEN:107:2,10,5
21646,9,153,TZEN,1,16,1,1,TZEN:16,TZEN:16:1,10,3
21648,9,153,TZEN,1,16,3,1,TZEN:16,TZEN:16:1,10,3
21654,9,153,TZEN,1,16,9,1,TZEN:16,TZEN:16:1,10,3
22186,9,153,TZEN,2,16,1,1,TZEN:16,TZEN:16:2,10,7
22188,9,153,TZEN,2,16,3,1,TZEN:16,TZEN:16:2,10,7
22189,9,153,TZEN,2,16,4,1,TZEN:16,TZEN:16:2,10,7
22190,9,153,TZEN,2,16,5,1,TZEN:16,TZEN:16:2,10,7
22192,9,153,TZEN,2,16,7,1,TZEN:16,TZEN:16:2,10,7
22193,9,153,TZEN,2,16,8,1,TZEN:16,TZEN:16:2,10,7
22194,9,153,TZEN,2,16,9,1,TZEN:16,TZEN:16:2,10,7
21746,9,153,TZEN,1,37,2,1,TZEN:37,TZEN:37:1,10,4
21749,9,153,TZEN,1,37,5,1,TZEN:37,TZEN:37:1,10,4
21750,9,153,TZEN,1,37,6,1,TZEN:37,TZEN:37:1,10,4
21751,9,153,TZEN,1,37,7,1,TZEN:37,TZEN:37:1,10,4
22286,9,153,TZEN,2,37,2,1,TZEN:37,TZEN:37:2,10,6
22288,9,153,TZEN,2,37,4,1,TZEN:37,TZEN:37:2,10,6
22289,9,153,TZEN,2,37,5,1,TZEN:37,TZEN:37:2,10,6
22290,9,153,TZEN,2,37,6,1,TZEN:37,TZEN:37:2,10,6
22291,9,153,TZEN,2,37,7,1,TZEN:37,TZEN:37:2,10,6
22292,9,153,TZEN,2,37,8,1,TZEN:37,TZEN:37:2,10,6
21934,9,153,TZEN,1,74,1,1,TZEN:74,TZEN:74:1,10,5
21938,9,153,TZEN,1,74,5,1,TZEN:74,TZEN:74:1,10,5
21940,9,153,TZEN,1,74,7,1,TZEN:74,TZEN:74:1,10,5
21941,9,153,TZEN,1,74,8,1,TZEN:74,TZEN:74:1,10,5
21942,9,153,TZEN,1,74,9,1,TZEN:74,TZEN:74:1,10,5
22475,9,153,TZEN,2,74,2,1,TZEN:74,TZEN:74:2,10,5
22477,9,153,TZEN,2,74,4,1,TZEN:74,TZEN:74:2,10,5
22478,9,153,TZEN,2,74,5,1,TZEN:74,TZEN:74:2,10,5
22480,9,153,TZEN,2,74,7,1,TZEN:74,TZEN:74:2,10,5
22481,9,153,TZEN,2,74,8,1,TZEN:74,TZEN:74:2,10,5
82,2,116,BISN,1,30,1,0,BISN:30,BISN:30:1,11,6
85,2,116,BISN,1,30,4,0,BISN:30,BISN:30:1,11,6
87,2,116,BISN,1,30,6,0,BISN:30,BISN:30:1,11,6
88,2,116,BISN,1,30,7,0,BISN:30,BISN:30:1,11,6
89,2,116,BISN,1,30,8,0,BISN:30,BISN:30:1,11,6
90,2,116,BISN,1,30,9,0,BISN:30,BISN:30:1,11,6
622,2,116,BISN,2,30,1,0,BISN:30,BISN:30:2,11,5
626,2,116,BISN,2,30,5,0,BISN:30,BISN:30:2,11,5
627,2,116,BISN,2,30,6,0,BISN:30,BISN:30:2,11,5
629,2,116,BISN,2,30,8,0,BISN:30,BISN:30:2,11,5
630,2,116,BISN,2,30,9,0,BISN:30,BISN:30:2,11,5
24175,10,155,BLAC,1,101,1,1,BLAC:101,BLAC:101:1,11,5
24176,10,155,BLAC,1,101,2,0,BLAC:101,BLAC:101:1,11,5
24177,10,155,BLAC,1,101,3,1,BLAC:101,BLAC:101:1,11,5
24181,10,155,BLAC,1,101,7,1,BLAC:101,BLAC:101:1,11,5
24183,10,155,BLAC,1,101,9,0,BLAC:101,BLAC:101:1,11,5
24715,10,155,BLAC,2,101,1,1,BLAC:101,BLAC:101:2,11,6
24716,10,155,BLAC,2,101,2,1,BLAC:101,BLAC:101:2,11,6
24717,10,155,BLAC,2,101,3,0,BLAC:101,BLAC:101:2,11,6
24720,10,155,BLAC,2,101,6,0,BLAC:101,BLAC:101:2,11,6
24721,10,155,BLAC,2,101,7,0,BLAC:101,BLAC:101:2,11,6
24723,10,155,BLAC,2,101,9,1,BLAC:101,BLAC:101:2,11,6
24185,10,155,BLAC,1,102,2,0,BLAC:102,BLAC:102:1,11,5
24186,10,155,BLAC,1,102,3,0,BLAC:102,BLAC:102:1,11,5
24187,10,155,BLAC,1,102,4,0,BLAC:102,BLAC:102:1,11,5
24189,10,155,BLAC,1,102,6,1,BLAC:102,BLAC:102:1,11,5
24191,10,155,BLAC,1,102,8,0,BLAC:102,BLAC:102:1,11,5
24725,10,155,BLAC,2,102,2,1,BLAC:102,BLAC:102:2,11,6
24727,10,155,BLAC,2,102,4,0,BLAC:102,BLAC:102:2,11,6
24728,10,155,BLAC,2,102,5,0,BLAC:102,BLAC:102:2,11,6
24729,10,155,BLAC,2,102,6,0,BLAC:102,BLAC:102:2,11,6
24730,10,155,BLAC,2,102,7,0,BLAC:102,BLAC:102:2,11,6
24732,10,155,BLAC,2,102,9,0,BLAC:102,BLAC:102:2,11,6
2161,3,121,COMM,1,1,1,1,COMM:1,COMM:1:1,11,4
2166,3,121,COMM,1,1,6,1,COMM:1,COMM:1:1,11,4
2167,3,121,COMM,1,1,7,1,COMM:1,COMM:1:1,11,4
2169,3,121,COMM,1,1,9,1,COMM:1,COMM:1:1,11,4
2701,3,121,COMM,2,1,1,1,COMM:1,COMM:1:2,11,7
2702,3,121,COMM,2,1,2,1,COMM:1,COMM:1:2,11,7
2703,3,121,COMM,2,1,3,1,COMM:1,COMM:1:2,11,7
2705,3,121,COMM,2,1,5,1,COMM:1,COMM:1:2,11,7
2706,3,121,COMM,2,1,6,1,COMM:1,COMM:1:2,11,7
2707,3,121,COMM,2,1,7,1,COMM:1,COMM:1:2,11,7
2708,3,121,COMM,2,1,8,1,COMM:1,COMM:1:2,11,7
2305,3,121,COMM,1,43,1,1,COMM:43,COMM:43:1,11,9
2306,3,121,COMM,1,43,2,1,COMM:43,COMM:43:1,11,9
2307,3,121,COMM,1,43,3,1,COMM:43,COMM:43:1,11,9
2308,3,121,COMM,1,43,4,1,COMM:43,COMM:43:1,11,9
2309,3,121,COMM,1,43,5,1,COMM:43,COMM:43:1,11,9
2310,3,121,COMM,1,43,6,1,COMM:43,COMM:43:1,11,9
